interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
1.995,0.101,20.712,-32.595,14.281,-33.685,6.5235,0.50361,4,-2.9737,9.0136,84.237,168.99,-4439.8,2425.7,5980.5,84.237,-0.33155,-0.25413,0,0,-2.8134,6.5623,0.99408,64.974,2425.7,0.53,0.14444,0,0,1,4,2,26
0.677,0.171,12.973,-35.974,18.096,-35.102,5.1973,0.94335,2,0.1686,4.9002,18.751,109.54,-5652.4,283.31,47635,66.996,0.49389,0,0.17835,0.45845,-0.046438,5.3803,0.96598,31.464,976.5,0.41,0.13333,0,0,1,4,2,26
1.068,0.092,12.536,-35.647,19.295,-33.794,7.0083,0.99058,2,0.26762,9.5759,91.649,338.48,-17065,835.79,68182,138.37,0.31201,-0.0055958,0,0.15651,0.21334,7.045,0.99478,76.577,835.79,0.49,0.11111,0,0,1,4,2,26
0.44,0.215,24.201,-36.41,14.717,-37.5,9.5466,0.76847,4,-3.0272,10.928,65.635,111.52,-2125.9,-615.18,6053,87.386,-0.41079,-0.2776,-0.14627,0,-2.9779,9.6086,0.99355,44.691,1943.4,0.43,0.088889,0,0,1,4,2,26
7.548,0.093,19.84,-36.083,12.755,-36.519,7.0992,0.49686,4,-3.0801,12.876,109.5,191.46,-4680.2,1373.3,7187.1,109.5,-0.41179,-0.23017,0,0,-3.0288,7.1494,0.99298,76.875,1373.3,0.41,0.12222,0,0,1,4,2,26
0.5,0.178,15.153,-42.842,21.803,-41.861,6.7218,0.98495,2,0.14648,8.6622,42.777,83.95,-4029,874.76,4729.2,57.726,0.24928,-0.034475,0.015912,0.12729,0.12193,6.8023,0.98817,38.215,984.33,0.44,0.11111,0,0,1,4,2,26
4.299,0.133,18.423,-40.88,23.329,-40.008,4.9825,0.97635,2,0.17594,4.0943,72.676,91.016,-2372.5,-501.3,3909,77.579,-0.30052,-0.20035,-0.035777,0,0.19471,5.0432,0.98796,37.919,-501.3,0.46,0.13333,0,0,1,4,2,26
0.382,0.148,28.779,-40.008,23.438,-40.88,5.4124,0.66396,4,-2.9798,7.894,21.193,81.352,-10062,-621,4672.2,21.193,0.17126,0,0.052696,0.13965,-3.0029,5.4262,0.99745,36.664,-621,0.41,0.12222,0,0,1,4,2,26
2.982,0.12,25.291,-35.538,18.314,-36.955,7.1193,0.66938,4,-2.9412,30.164,51.876,122.61,-4419.6,881,5085.2,50.58,-0.14022,-0.0651,-0.018362,-1.9984e-016,-2.8769,7.1295,0.99857,59.412,881,0.5,0.16667,0,0,1,4,2,26
0.404,0.2,9.3751,-42.733,18.968,-42.624,9.5938,0.99579,2,0.011363,18.084,58.699,97.103,-3112.7,1429.8,3107.8,66.33,0.31091,0,0.0074322,0.11334,0.015955,9.6514,0.99402,48.257,1967.3,0.45,0.13333,0,0,1,4,2,26
6.646,0.13,17.333,-38.7,23.983,-38.264,6.6641,0.98604,2,0.06548,10.349,86.824,118.95,-3217.3,237.81,4494.9,101.12,-0.26927,-0.1794,0,0.055103,0.074569,6.748,0.98757,51.907,237.81,0.4,0.088889,0,0,1,4,2,26
0.211,0.115,26.926,-42.297,27.144,-42.624,0.39305,0.8948,1,-0.98279,0.26581,2.6581,13.171,-358.47,164.32,687.11,2.6581,-0.030235,-0.021164,-2.7756e-017,-8.3267e-018,-0.63927,0.39793,0.98775,3.4602,164.32,0.17,0.022222,0,0,1,4,2,26
1.018,0.071,27.362,-42.842,27.362,-42.842,0,1,2,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0.23,0.044444,0,0,1,4,2,26
0.553,0.259,26.599,-40.117,18.75,-38.809,7.9572,0.80384,4,2.9764,11.637,42.758,95.967,-3646.4,-54.754,3943.9,56.26,0.46596,0,0.2061,0.44804,2.94,8.0622,0.98698,31.128,427.7,0.37,0.13333,0,0,1,4,2,26
2.636,0.092,18.205,-39.354,13.409,-40.008,4.841,0.49421,4,-3.0061,4.5109,61.538,156.51,-4553.2,4327.4,6012.8,61.538,-0.27494,-0.13747,0,0.029458,-2.9509,4.8931,0.98935,53.186,4327.4,0.54,0.13333,0,0,1,4,2,26
0.416,0.126,8.9391,-42.079,17.878,-38.045,9.8069,0.98299,2,0.42387,13.986,81.254,1146.7,-81591,-588.34,7.628e+005,54.613,-0.31264,-0.26514,-0.098154,0,0.35797,9.8281,0.99785,78.001,-588.34,0.33,0.088889,0,0,1,4,2,26
5.839,0.094,14.935,-37.936,22.784,-36.41,7.9959,0.99522,2,0.19205,8.4787,108.65,895.46,-52258,-3412.7,3.5319e+005,108.65,-0.13079,-0.08531,0,0.0041615,0.12873,8.0075,0.99855,85.186,-3412.7,0.43,0.1,0,0,1,4,2,26
0.488,0.186,22.566,-38.809,15.044,-39.79,7.5856,0.74138,4,-3.0119,5.6534,43.657,107.4,-9269.5,-662.5,59564,58.145,-0.1739,-0.11891,-0.051699,7.7716e-017,-2.9305,7.6237,0.995,40.988,2622.4,0.38,0.13333,0,0,1,4,2,26
2.652,0.081,16.461,-38.7,13.191,-39.463,3.3582,0.35128,4,-2.9124,1.7287,17.287,139.52,-4252.7,1447.6,7148,17.287,-0.0070774,-0.0049542,-1.1102e-016,-3.3307e-017,-2.6821,3.3583,0.99998,41.461,1447.6,0.5,0.15556,0,0,1,4,2,26
0.54,0.119,8.176,-40.117,11.991,-39.354,3.891,0.98578,2,0.1974,2.044,58.755,165.2,-4853.1,-1814.7,14689,58.755,0.34207,0,0,0.19241,0.11347,3.9526,0.98443,33.215,-1814.7,0.4,0.1,0,0,1,4,2,26
4.104,0.072,12.1,-38.482,16.897,-38.155,4.8077,0.99561,2,0.068076,6.4211,58.903,506.21,-31315,-3213.4,1.4827e+005,58.903,-0.079098,-0.040785,-5.5511e-017,-2.7756e-017,0.087753,4.8158,0.99832,66.886,-3213.4,0.39,0.1,0,0,1,4,2,26
0.466,0.215,28.67,-38.264,22.675,-39.354,6.094,0.78906,4,-2.9617,4.8591,47.094,205.77,-10641,560.1,72215,175.07,0.29251,1.5543e-016,0.058502,0.20378,-2.9589,6.1509,0.99075,28.609,560.1,0.39,0.14444,0,0,1,4,2,26
-1597.8,0.049,17.66,-36.628,14.281,-37.609,3.5189,0.14081,4,-2.859,0,97.748,195.5,-6306.3,-6306.3,-6306.3,97.748,-1.1102e-016,-1.1102e-016,-1.1102e-016,-1.1102e-017,-1.4295,3.5189,1,71.815,-6306.3,0.375,0.1,0,0,1,4,2,26
5.563,0.253,31.178,-42.406,28.561,-33.794,9.0007,0.8641,3,1.8657,9.2538,39.101,84.964,-3350.5,685.67,2333.1,48.71,-0.27331,-0.2399,-0.13203,0,1.7832,9.0639,0.99303,35.826,1585.4,0.37,0.12222,0,0,1,1,2,26
1.452,0.482,29.87,-21.039,27.144,-34.775,14.003,0.89043,1,-1.7667,11.418,24.753,99.126,-2215.6,176.34,6216.1,106.84,1.2865,0.22837,0.54652,1.198,-1.6905,14.585,0.96015,30.258,660.74,0.39,0.1,0,0,1,1,2,26
1.512,0.137,26.708,-44.913,26.272,-31.069,13.852,0.84236,3,1.6023,12.049,114.16,337.96,-21223,715.29,1.672e+005,141.35,-0.29427,-0.16301,0,0.0010295,1.4128,13.866,0.99895,101.21,715.29,0.385,0.13333,0,0,1,1,2,26
12.858,0.502,27.58,-30.088,26.817,-38.591,8.5372,0.89313,1,-1.6603,6.4526,18.169,35.732,-730.04,-74.908,537.07,1.0284,0.7837,0.012667,0.2791,0.6367,-1.5016,8.7414,0.97663,17.413,640.63,0.4,0.11111,0,0,1,1,2,26
5.54,1.14,34.012,-48.511,30.524,-27.471,21.327,0.93979,3,1.7351,9.3212,14.885,29.705,-671.38,-0.0044565,545.14,43.701,-1.7647,-1.5327,-1.2677,-0.66449,1.6871,22.227,0.95949,19.498,149.9,0.44,0.15556,0,0,1,1,2,26
13.511,2.121,32.813,-52.762,30.088,-30.088,22.838,0.74501,3,1.6904,0,7.2676,21.394,-427.33,-12.249,528.56,3.4066,-1.6818,-1.4528,-1.0787,-0.53467,1.3104,24.105,0.94744,11.365,-200.7,0.6,0.15556,0,0,1,1,2,26
4.351,1.595,29.652,-36.083,30.088,-27.689,8.4053,0.26081,3,1.5189,6.4125,12.15,25.027,-580.46,37.736,480.09,41.123,-1.2018,-1.0979,-1.0123,-0.77564,1.2428,21.077,0.3988,13.214,325.35,0.45,0.17778,0,0,1,1,2,26
15.251,1.638,34.121,-52.653,29.652,-33.249,19.912,0.84904,3,1.7972,6.0563,12.825,25.833,-524.03,5.763,512.29,0.92384,-1.4085,-1.2876,-0.68513,-0.21664,1.6763,20.627,0.96537,12.593,708.66,0.5,0.15556,0,0,1,1,2,26
6.699,2.312,34.23,-52.762,29.215,-25.945,27.282,0.86714,3,1.7557,6.0563,11.986,22.953,-465.97,1.2278e-011,499.89,0,-2.1388,-1.4152,-0.47218,-0.012284,1.6332,28.453,0.95885,12.307,123.83,0.51,0.17778,0,0,1,1,2,26
9.584,2.222,32.704,-53.416,28.343,-27.253,26.524,0.82646,3,1.7359,6.2344,12.825,22.982,-674.5,0,699.14,1.2388,-1.0932,-0.86024,-0.23298,-0.017922,1.5777,27.589,0.9614,12.416,634.76,0.45,0.13333,0,0,1,1,2,26
12.082,3.032,30.415,-51.999,28.343,-32.268,19.84,0.78829,3,1.6754,1.2135,6.4125,13.627,-381.55,-14.343,340.54,1.1124,-0.55646,-0.47164,-0.39713,-0.23606,1.3945,20.561,0.96494,6.7812,50.094,0.45,0.17778,0,0,1,1,2,26
2.303,1.003,21.039,-43.605,21.039,-23.438,20.167,0.90251,3,1.5708,8.1142,19.238,43.099,-813.07,-37.527,712.96,64.587,-1.1991,-0.94841,-0.54506,-0.43605,1.5284,20.817,0.9688,20.755,274.15,0.51,0.16667,0,0,1,1,2,26
14.667,0.799,27.471,-55.27,25.618,-46.548,8.9158,0.83908,3,1.7802,5.7375,10.642,17.086,-796.99,-11.548,418.29,5.7375,-0.48384,-0.4068,-0.34522,-0.12169,1.5651,9.133,0.97621,11.431,-532.02,0.48,0.13333,0,0,1,1,2,26
0.654,0.295,31.723,-55.27,31.832,-55.27,0.10901,1,2,0,0,0.18603,0.37206,-186.04,-186.04,-186.04,0.18603,0,0,0,0,0,0.10901,1,0.36954,-186.04,0.22,0.066667,0,0,1,1,2,26
2.742,2.066,31.069,-55.27,29.433,-30.742,24.582,0.70947,3,1.6374,0,5.7376,24.591,-358.25,0,366.75,174.29,-2.1537,-0.89193,-0.45321,-0.17041,1.4556,25.556,0.96191,12.37,-23.574,0.45,0.13333,0,0,1,1,2,26
1.412,0.124,27.035,-30.306,24.637,-45.567,15.449,0.84139,1,-1.7267,81.03,109.98,393.58,-38391,-955.21,2.5315e+005,115.16,0.63846,0,0.33692,0.59353,-1.5576,15.531,0.99471,125.25,2008.3,0.4,0.088889,0,0,1,1,2,26
0.565,0.258,22.239,-35.429,24.855,-19.731,15.914,0.88918,3,1.4056,23.018,56.149,140.87,-5369.3,-770.59,29732,37.847,-1.5054,-1.4337,-1.2724,-0.0035843,1.302,16.565,0.96074,64.205,3070.5,0.49,0.13333,0,0,1,1,2,26
1.247,0.677,25.727,-20.603,0.43605,-29.106,26.682,0.63694,4,-2.8173,0,12.188,58.51,-1742.4,-5.6322,1405.5,0,2.2848,0.079902,0.24095,1.2493,0.47138,47.598,0.56057,70.307,0,0.78,0.2,0,0,1,1,2,26
0.812,0.532,10.465,-29.324,1.6352,-24.528,10.049,0.68966,4,2.644,8.1649,19.152,40.852,-1934.4,193.53,1650.8,19.271,-0.46359,-0.39996,-0.33705,0,2.526,10.294,0.97622,19.349,230.52,0.54,0.13333,0,0,1,1,2,26
1.255,0.915,4.1425,-21.039,1.6352,-20.276,2.6208,0.25101,4,2.8462,0,19.271,53.417,-1750.7,-186.16,1967.4,38.957,-1.5643,-1.4918,-1.1563,-0.98032,0.099939,20.361,0.12872,22.252,29.297,0.65,0.17778,0,0,1,1,2,26
6.008,0.234,23.002,-46.439,24.855,-29.979,16.565,0.91211,3,1.4587,7.2971,83.576,205.77,-5129.3,2061.1,5638.2,153.02,-0.61554,-0.50649,-0.038023,-1.5543e-016,1.3239,16.655,0.99459,71.176,2061.1,0.4,0.13333,0,0,1,1,2,26
12.177,1.943,27.144,-49.492,24.637,-43.387,6.5996,0.27467,3,1.9605,2.9627,8.721,19.82,-439.69,0,424.94,44.909,4.8403,0,3.0729,4.3577,1.4254,20.161,0.32734,10.376,56.995,0.48,0.15556,0,0,1,1,2,26
2.071,1.375,30.851,-50.473,30.415,-29.433,21.044,0.93875,3,1.5915,8.1254,13.627,30.239,-771.67,38.7,380.18,29.548,-1.4276,-1.3527,-1.2683,-0.92867,1.6095,21.895,0.96112,15.924,126.39,0.49,0.15556,0,0,1,1,2,26
12.241,1.05,28.234,-32.813,28.452,-38.809,5.9997,0.80474,1,-1.5344,3.777,6.4125,9.4973,-375.13,0.0038505,349.34,3.2062,-0.23571,-0.17886,-0.13667,-0.0067345,-1.3136,6.4264,0.9336,6.1204,17.712,0.5,0.088889,0,0,1,1,2,26
5.787,2.498,23.765,-49.056,24.201,-27.144,21.916,0.81752,3,1.5509,3.4294,7.2675,16.274,-427.28,0,380.37,6.2892,-0.89633,-0.75849,-0.62141,-0.38413,1.3495,22.728,0.96426,9.0986,267.44,0.62,0.15556,0,0,1,1,2,26
6.075,4.859,26.599,-40.662,25.945,-28.343,12.336,0.48993,3,1.6238,0,6.8133,13.627,-356.48,0,476.69,14.437,-3.0413,-2.3284,-1.5992,-0.99303,1.1127,35.584,0.34666,7.3234,1478.8,0.52,0.11111,0,0,1,1,2,26
1.146,0.785,30.088,-48.838,29.106,-40.117,8.776,0.80956,3,1.6828,3.824,12.825,19.467,-453.43,0,407.23,1.0482,-0.33447,-0.1652,-0.09208,-0.038863,1.4551,9.0664,0.96798,11.55,145.69,0.48,0.15556,0,0,1,1,2,26
1.314,0.557,25.618,-29.979,20.93,-45.24,15.965,0.85017,1,-1.8688,8.9405,26.47,92.52,-1667,-176.77,3755.2,75.776,1.8944,0.32692,1.2747,1.7155,-1.7565,16.995,0.93942,30.512,347.23,0.42,0.088889,0,0,1,1,2,26
2.206,0.232,21.039,-37.936,19.622,-43.496,5.7374,0.82148,1,-1.8204,5.1296,20.278,90.415,-3175.7,1225.6,3501.2,38.057,0.19884,0,0.099421,0.17337,-1.7088,5.7571,0.99658,24.815,1975.4,0.44,0.13333,0,0,1,1,2,26
4.055,2.507,20.93,-36.737,21.585,-51.999,15.276,0.69089,1,-1.528,0,6.4125,14.251,-476.74,-0.018104,377.21,32.323,1.7006,0.29562,0.96699,1.4205,-1.0968,17.627,0.86664,7.0309,-77.482,0.41,0.11111,0,0,1,1,2,26
4.338,2.988,19.622,-43.932,22.566,-38.264,6.3873,0.5194,3,1.0919,0,3.8933,13.899,-285.95,0,314.61,11.961,2.5434,1.0067,2.0206,2.3815,0.42886,16.602,0.38472,5.5563,256.22,0.38,0.13333,0,0,1,1,2,26
2.704,1.896,20.276,-49.056,22.784,-34.666,14.607,0.79899,3,1.3983,2.6065,6.8133,14.398,-443.82,11.237,484.49,2.4776,-0.39541,-0.28362,-0.15784,-0.0043934,1.1735,15.448,0.94554,8.1476,240.19,0.41,0.15556,0,0,1,1,2,26
2,0.81,20.385,-45.894,21.476,-38.045,7.9243,0.8697,3,1.4328,5.4793,10.157,18.029,-619.55,19.854,667.49,0,-0.25194,-0.19316,-0.11997,-0.049489,1.3186,8.1515,0.97212,10.064,106.26,0.38,0.13333,0,0,1,1,2,26
0.472,0.142,21.039,-46.985,21.585,-42.842,4.1782,0.80918,3,1.44,2.2817,36.025,148.13,-2137.3,3343.5,7507.7,36.025,-0.076795,-0.059729,0,0,1.1718,4.1826,0.99895,29.455,3343.5,0.29,0.11111,0,0,1,1,2,26
1.563,0.61,22.13,-40.553,21.367,-48.184,7.669,0.90082,1,-1.6705,7.8363,20.581,35.411,-663.87,-71.056,1021.7,6.1114,0.23864,-0.019525,0.11932,0.17355,-1.5534,7.8313,0.97927,12.838,783.77,0.41,0.077778,0,0,1,1,2,26
12.935,0.914,18.532,-44.259,23.111,-28.67,16.247,0.87812,3,1.2851,6.3769,12.113,31.666,-667.83,-42.121,869.66,3.7453,-0.44983,-0.38905,-0.29989,0.1084,1.2553,16.855,0.96397,18.44,1821.8,0.46,0.15556,0,0,1,1,2,26
4.377,3.44,34.775,-52.435,32.159,-14.281,38.244,0.87017,3,1.6393,6.0563,12.112,18.169,-519.04,0,420.86,0,-2.4803,-1.4657,-0.46113,0.079486,1.5382,40.595,0.9421,11.801,200.68,0.38,0.12222,0,0,1,1,2,26
9.271,1.247,31.832,-54.942,26.708,-32.813,22.715,0.89067,3,1.7983,7.2999,19.151,32.062,-604.89,-35.409,601.39,7.2675,-0.49283,-0.38558,-0.12059,0.16684,1.6894,23.346,0.97298,18.722,-28.618,0.41,0.13333,0,0,1,1,2,26
22.879,1.356,33.576,-51.454,32.05,-42.842,8.7462,0.19951,3,1.7462,3.2063,12.825,28.801,-483.17,0,432.92,1.6031,1.3166,0.053534,0.52311,1.2398,1.1464,17.911,0.48831,13.209,0,0.34,0.088889,0,0,1,1,2,26
9.235,3.729,34.775,-52.871,34.775,-22.675,30.197,0.82266,3,1.5708,3.9971,7.2675,14.865,-336.46,-16.779,377.21,0,-1.0901,-1.0792,-0.65408,-0.43605,1.3578,31.182,0.96839,8.3621,267.19,0.33,0.088889,0,0,1,1,2,26
0.109,0.042,33.031,-51.672,33.031,-51.672,0,1,2,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0.11,0.022222,0,0,1,1,2,26
0.958,0.49,33.14,-51.345,30.851,-42.188,9.4389,0.86366,3,1.8158,7.2675,24.161,43.103,-1467.2,301,1993.3,62.213,-0.81962,-0.68743,-0.55523,-0.092538,1.7738,9.6939,0.9737,19.783,301,0.27,0.055556,0,0,1,1,2,26
1.061,0.461,28.452,-51.89,31.178,-32.813,19.271,0.95171,3,1.4289,22.811,34.584,112.06,-3185.5,501.9,5162.2,18.685,-0.6475,-0.555,-0.38542,-0.10792,1.3875,19.379,0.99441,42.038,2632.6,0.37,0.13333,0,0,1,1,2,26
5.183,1.06,30.742,-47.966,33.14,-21.694,26.381,0.91594,3,1.4798,10.746,19.542,52.87,-1734.5,-131,1147.5,61.182,-2.4843,-2.415,-2.1469,-1.537,1.4555,27.906,0.94537,26.326,-390.38,0.51,0.15556,0,0,1,1,2,26
1.576,0.448,30.415,-40.553,28.779,-54.833,14.374,0.80704,1,-1.6848,5.7375,35.577,66.628,-392.56,-57.742,1934.2,5.7375,1.0045,0.018602,0.53409,0.82758,-1.6312,14.768,0.97334,32.964,1155.5,0.36,0.15556,0,0,1,1,2,26
0.84,0.181,28.779,-45.349,28.888,-36.955,8.3947,0.83592,3,1.5578,5.4247,45.799,119.22,-4402.3,-480.43,6306.6,81.066,-0.38647,-0.2718,-0.11467,-1.249e-017,1.4214,8.439,0.99475,46.624,-480.43,0.25,0.088889,0,0,1,1,2,26
5.838,1.417,27.907,-50.255,30.197,-23.983,26.372,0.88611,3,1.4839,6.0563,14.339,37.055,-858.91,-19.793,843.45,13.068,-1.5754,-1.3528,-1.18,-0.83366,1.3821,27.165,0.97081,19.171,92.208,0.46,0.17778,0,0,1,1,2,26
12.158,1.321,28.016,-40.117,27.798,-44.15,4.0394,0.23573,1,-1.6248,3.478,10.278,18.664,-536.21,-30.909,450.71,8.7727,1.5092,0.60546,1.0885,1.2833,-0.053305,16.096,0.25095,12.185,-424.21,0.38,0.13333,0,0,1,1,2,26
3.308,2.071,34.775,-53.307,31.832,-34.884,18.657,0.81657,3,1.7292,5.7375,9.0766,14.515,-356.54,-0.0044565,356.48,0.99102,-0.59174,-0.43823,-0.29619,-0.1472,1.5357,19.464,0.95855,9.3982,188.6,0.39,0.088889,0,0,1,1,2,26
4.739,1.129,31.178,-52.326,30.306,-43.06,9.307,0.84659,3,1.6646,5.4643,6.8133,14.535,-328.75,-28.386,293.52,0,-0.53117,-0.43209,-0.24643,-0.12896,1.4671,9.5658,0.97295,8.4728,175.53,0.48,0.15556,0,0,1,1,2,26
16.274,2.608,33.685,-55.27,28.997,-39.136,16.801,0.66884,3,1.8536,0,6.8133,13.195,-462.64,0.0094718,425.84,3.0557,-0.77876,-0.45955,-0.32042,-0.2458,1.4511,18.326,0.91677,7.027,349.23,0.51,0.13333,0,0,1,1,2,26
12.859,2.607,34.012,-54.615,29.979,-23.656,31.221,0.82776,3,1.7003,6.0563,11.794,20.576,-502.15,-39.571,454.09,0,-1.8719,-1.4444,-1.0844,-0.95348,1.5412,33.064,0.94428,12.683,1052.2,0.62,0.17778,0,0,1,1,2,26
4.216,3.258,30.633,-55.27,31.287,-28.997,26.28,0.83254,3,1.5459,5.7375,6.8133,13.328,-370.42,-0.0060787,375.83,22.904,-1.925,-1.7459,-1.6636,-1.4669,1.3968,27.797,0.94542,8.532,67.35,0.46,0.17778,0,0,1,1,2,26
5.754,0.952,32.377,-53.089,30.415,-43.496,9.7918,0.75648,3,1.7726,0,7.4425,20.424,-460.69,0.0089132,649.59,0,-0.64566,-0.50828,-0.37138,-0.063838,1.4012,10.041,0.97514,10.548,907.18,0.46,0.14444,0,0,1,1,2,26
7.813,1.589,33.576,-55.161,31.505,-42.515,12.814,0.72535,3,1.7331,0,6.4125,15.641,-440.43,13.876,409.39,8.7056,-1.7027,-1.5849,-1.31,-0.85878,1.2782,14.014,0.91437,8.8194,596.24,0.49,0.17778,0,0,1,1,2,26
10.704,4.017,33.14,-55.27,30.633,-34.339,21.08,0.70099,3,1.69,0,6.0563,9.0687,-425.71,0,420.86,14.339,-1.7516,-1.6522,-1.5339,-1.4139,1.2391,22.828,0.92343,5.6829,42.811,0.52,0.15556,0,0,1,1,2,26
3.032,1.531,32.268,-55.27,31.832,-41.098,14.178,0.81035,3,1.6016,6.0562,9.36,17.327,-481.62,-48.651,530.76,8.7123,-1.9881,-1.9051,-1.5171,-0.85493,1.3811,15.694,0.90341,10.251,739.23,0.41,0.15556,0,0,1,1,2,26
4.568,4.035,30.851,-55.27,29.761,-26.272,29.018,0.77475,3,1.6084,0,6.8133,13.195,-396.18,0,493.99,53.068,-1.3105,-1.0857,-0.81579,-0.61921,1.3316,30.295,0.95786,7.5079,968.74,0.56,0.13333,0,0,1,1,2,26
1.239,0.779,30.088,-48.184,27.689,-31.723,16.635,0.94656,3,1.7155,12.326,20.833,36.197,-802.36,56.796,1240.2,54.072,-0.85799,-0.65653,-0.53687,-0.4515,1.7457,16.997,0.97869,21.819,-81.616,0.46,0.11111,0,0,1,1,2,26
43.129,0.276,22.348,-42.842,26.49,-29.87,13.618,0.9063,3,1.2617,21.121,47.262,151.92,-5222.3,1104.1,2460.2,163.01,-1.5455,-1.3513,-1.0943,-0.020333,1.2781,14.049,0.9693,50.903,1104.1,0.48,0.14444,0,0,1,1,2,26
7816.4,0.234,30.742,-46.33,28.452,-35.211,11.353,0.7038,3,1.7738,8.9649,43.672,954.71,-30897,677.22,1.1484e+006,692.97,-1.8434,-1.6911,-0.82435,0,1.8874,12.572,0.90302,53.726,1785.3,0.43,0.13333,0,0,1,1,2,26
0.741,0.306,22.784,-31.723,23.547,-22.021,9.7321,0.83875,3,1.4923,4.7264,10.901,45.6,-824.03,-94.649,437.96,4.9652,-0.602,-0.27963,-0.22468,0,1.21,9.932,0.97988,32.457,-324.78,0.56,0.17778,0,0,1,1,2,26
-8566.3,0.244,24.201,-17.006,21.694,-30.633,13.855,0.83587,1,-1.7528,5.4379,28.264,129.21,-4947.5,-300.2,2088,4.3528,0.69903,0.073334,0.32507,0.61326,-1.3943,14.064,0.98516,57.639,-602.43,0.4,0.12222,0,0,1,1,2,26
