interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
0.383,0.15,8.9706,-39.511,30.339,-36.084,21.641,0.99764,2,0.15902,22.679,86.685,235.85,-4807.4,-410.94,17167,155,0.26852,0,0.066191,0.13933,0.091605,21.657,0.99926,144.38,9.1382,0.8,0.044444,0,0,1,4,3,10
3.001,0.164,14.01,-33.161,32.254,-31.448,18.324,0.98486,2,0.093648,19.857,124.38,693.94,-31031,-3905.9,3.5503e+005,28.052,0.4319,-0.16544,0,0.21285,0.11958,18.42,0.99476,112.32,-6364.8,0.73,0.044444,0,0,1,4,3,10
0.367,0.206,31.649,-35.379,13.406,-42.737,19.672,0.7997,4,-2.7582,17.194,60.571,155.34,-12017,731.23,5706.2,167.75,1.7843,0.0075402,0.49011,1.5674,-2.9586,20.136,0.97694,97.747,731.23,0.725,0.044444,0,0,1,4,3,10
2.621,0.161,24.694,-34.169,7.7611,-45.76,20.521,0.42623,4,-2.5413,4.3383,52.238,326.27,-18992,-2624.4,1.5993e+005,186.28,1.5744,0,0.40918,1.2374,-2.7037,21.311,0.9629,132.37,-221.36,0.89,0.044444,0,0,1,4,3,10
0.393,0.141,10.281,-39.209,30.843,-36.084,20.798,0.99373,2,0.15081,0,118.22,355.47,-13529,-3320.2,50766,242.07,-0.22812,-0.12349,-0.10844,0,0.12978,20.812,0.9993,147.61,-3320.2,0.73,0.044444,0,0,1,4,3,10
1.079,0.114,16.732,-34.975,30.742,-32.657,14.201,0.99483,2,0.16398,11.156,142.72,745.48,-42364,-3490.9,9.7243e+005,142.72,0.23608,-0.058592,0,0.047431,0.16657,14.223,0.99846,124.76,-3490.9,0.74,0.044444,0,0,1,4,3,10
0.313,0.174,26.71,-31.145,5.1405,-44.349,25.29,0.76748,4,-2.5923,34.848,81.454,221.61,-14960,-4721.1,27892,61.332,1.0874,1.7764e-015,0.3045,0.81406,-2.5999,25.538,0.99029,146.77,-2348.6,0.82,0.044444,0,0,1,4,3,10
3.626,0.187,25.098,-28.625,2.2175,-43.845,27.48,0.46596,4,-2.5546,4.989,51.395,236.33,-35903,-4.3553,7915.4,139.81,2.0256,0,0.47396,1.6024,-2.5177,28.234,0.97329,150.98,53.405,0.93,0.044444,0,0,1,4,3,10
0.378,0.125,10.281,-39.41,24.694,-37.898,14.493,0.9902,2,0.10451,0,75.984,229.32,-28758,-2657.9,10278,155.59,-0.45635,-0.41724,-0.22713,0,0.12094,14.547,0.99624,116.38,-2657.9,0.8,0.044444,0,0,1,4,3,10
4.67,0.112,12.801,-38.1,28.021,-35.58,15.427,0.99341,2,0.16407,0,109.03,240.27,-9179.6,560.34,5410.9,218.84,-0.23708,-0.068752,0,0.007244,0.13435,15.445,0.99883,137.9,560.34,0.82,0.044444,0,0,1,4,3,10
0.367,0.091,28.726,-29.029,16.833,-34.371,13.038,0.6094,4,-2.7194,21.582,142.25,238.24,-1.1996e+005,-7507.6,47109,153.52,0.5766,0,0.052596,0.40043,-2.7229,13.103,0.99505,143.99,-7507.6,0.76,0.044444,0,0,1,4,3,10
5.04,0.074,23.888,-30.037,10.483,-38.604,15.909,0.27551,4,-2.5729,0,115.59,859.78,-98516,-3172.4,5.4274e+005,264.5,0.81227,0,0,0.76859,-1.2728,16.047,0.99145,216.85,-3172.4,0.755,0.044444,0,0,1,4,3,10
0.383,0.13,5.1405,-39.713,25.702,-34.975,21.101,0.99595,2,0.22644,22.001,84.891,160.98,-17784,-2639.4,9983.7,81.165,-0.11411,-0.087339,-0.011074,0,0.20962,21.104,0.99982,162.34,-633.69,0.73,0.044444,0,0,1,4,3,10
4.28,0.093,15.724,-32.153,29.331,-30.44,13.715,0.99068,2,0.12527,26.276,174.64,455.64,-60084,-7355.3,7.5063e+005,127.3,-0.17408,-0.1406,0,0.066003,0.15485,13.749,0.99749,147.84,-5368.8,0.77,0.044444,0,0,1,4,3,10
0.381,0.201,30.944,-31.145,10.987,-40.217,21.922,0.81008,4,-2.715,25.346,67.195,157,-2781.6,798.75,17141,120.25,1.5599,0,0.22523,1.3188,-2.7752,22.211,0.98698,110.5,2050.1,0.77,0.044444,0,0,1,4,3,10
5.449,0.228,25.198,-30.641,6.6524,-41.628,21.556,0.55379,4,-2.6068,23.688,79.127,124.33,-2756.5,-304.91,11601,114.75,1.6816,0.0035348,0.44632,1.387,-2.9035,22.32,0.96577,97.895,-1072.3,0.91,0.044444,0,0,1,4,3,10
0.419,0.188,2.8222,-40.922,28.121,-35.782,25.816,0.99276,2,0.20046,32.578,92.927,218.17,-6343,-1968.7,21888,117.67,-0.20818,-0.18279,0,0.13419,0.23516,25.849,0.99874,137.49,-1759.4,0.78,0.044444,0,0,1,4,3,10
3.454,0.113,15.321,-32.556,31.448,-30.742,16.229,0.98965,2,0.11203,42.542,138.53,589.02,-22536,-4820.5,1.9151e+005,79.883,0.467,-0.026292,0.058219,0.36872,0.13098,16.297,0.9958,144.22,-2234.2,0.77,0.044444,0,0,1,4,3,10
0.394,0.212,30.339,-31.044,11.591,-39.41,20.53,0.81083,4,-2.7219,13.838,37.564,89.122,-1330.3,480.69,4642.4,100.88,1.4099,0,0.047507,0.23679,-2.7445,20.767,0.98854,97.96,109.26,0.78,0.044444,0,0,1,4,3,10
1.651,0.088,23.888,-27.718,10.684,-36.286,15.74,0.40731,4,-2.566,0,117.43,610.68,-31369,2749.9,2.6257e+005,295.65,0.67062,-8.8818e-016,0,0.38424,-2.2202,15.8,0.99619,179.55,2749.9,0.98,0.044444,0,0,1,4,3,10
0.276,0.129,16.833,-34.774,27.214,-33.564,10.452,0.99773,2,0.11598,0,49.778,260.31,-10610,-3083.3,8244.9,140.7,0.16718,1.9984e-016,0.039852,0.12257,0.079559,10.461,0.99918,81.09,-3083.3,0.6,0.044444,0,0,1,4,3,10
0.774,0.156,13.305,-33.665,30.944,-30.44,17.931,0.90279,2,0.18086,1.4399,110.87,240.38,-4713.3,-2612,20709,140.44,0.59773,-0.081019,4.4409e-016,0.40311,0.23752,18.073,0.99214,115.85,1926.8,0.72,0.044444,0,0,1,4,3,10
0.308,0.155,32.153,-28.424,22.779,-31.246,9.7894,0.74444,4,-2.8491,19.606,32.17,78.001,-4027.3,48.917,3729.4,40.42,0.24284,0,0.18576,0.23039,-2.8896,9.8249,0.99639,63.386,48.917,0.705,0.044444,0,0,1,4,3,10
0.989,0.107,23.989,-29.432,16.933,-32.153,7.5622,0.72202,4,-2.7735,10.415,71.277,205.58,-10355,4889,69730,129.72,0.49439,0,0.23913,0.42453,-3.0535,7.7241,0.97904,72.188,14755,0.81,0.044444,0,0,1,4,3,10
0.263,0.121,9.9786,-35.076,28.525,-31.145,18.958,0.99602,2,0.20887,22.485,217.22,285,-11804,-247.27,44760,217.22,0.086814,-0.001822,0,0.051124,0.18372,18.963,0.99974,156.72,-247.27,0.7,0.044444,0,0,1,4,3,10
3.982,0.114,19.252,-29.23,32.052,-27.214,12.959,0.98697,2,0.1562,0,41.008,174.36,-7982.1,-3449,2716.2,99.228,0.17326,-0.06366,1.1102e-016,0.12418,0.17558,12.99,0.99756,113.95,-1532,0.73,0.044444,0,0,1,4,3,10
0.561,0.255,30.742,-27.013,12.902,-35.177,19.62,0.84619,4,-2.7124,29.44,57.951,130.25,-4574,-596.85,3144.4,117.66,1.0936,0.010253,0.247,0.93936,-2.7404,19.77,0.9924,77.53,17.753,0.79,0.044444,0,0,1,4,3,10
1.148,0.138,23.586,-30.641,4.6365,-44.45,23.447,0.59279,4,-2.5118,22.354,168.96,897.52,-45016,-365.34,4.9427e+005,156.04,1.5538,0,0.66619,1.3454,-2.3324,23.759,0.98684,172.17,3258.9,0.71,0.044444,0,0,1,4,3,10
0.48,0.286,2.6206,-41.426,24.795,-36.185,22.786,0.85437,2,0.2321,0,9.9393,97.028,-1606.2,0,1620.6,26.611,0.33351,-0.023185,-0.023185,0.15481,0.18299,23.121,0.98551,80.841,0,0.79,0.044444,0,0,1,4,3,10
2.076,0.14,11.894,-34.673,30.742,-30.944,19.214,0.99274,2,0.19534,45.674,120.26,332.7,-6898,-3395.5,1.0248e+005,102.45,0.4156,0,0.076669,0.36405,0.16719,19.269,0.99713,137.64,-3264.4,0.61,0.044444,0,0,1,4,3,10
0.643,0.441,31.952,-27.214,16.228,-33.463,16.92,0.46101,4,-2.7633,0,9.1631,41.896,-507.24,64.081,832.99,109.41,0.76255,0.005524,0.18493,0.29649,-2.7709,17.119,0.98841,38.818,0,0.69,0.044444,0,0,1,4,3,10
4.112,0.182,25.4,-26.912,9.5754,-36.991,18.762,0.56826,4,-2.5745,4.602,123.49,217.74,-9290.2,1027.2,2766.4,160.36,1.0012,-1.7764e-015,0.11236,0.78868,-2.5249,19.093,0.98267,104.91,981.67,0.79,0.044444,0,0,1,4,3,10
0.349,0.119,10.382,-38.1,28.424,-34.068,18.487,0.99481,2,0.21985,0,102.55,403.44,-16717,-7217.1,34328,97.14,0.056603,0,0.010441,0.054954,0.15857,18.49,0.99985,155.38,-5111.5,0.68,0.044444,0,0,1,4,3,10
1.08,0.154,15.119,-33.363,30.843,-30.944,15.909,0.99283,2,0.15265,18.976,99.722,685.34,-25615,-2814,3.3283e+005,55.626,0.36017,-0.016093,0.11495,0.30346,0.16294,15.959,0.99689,103.63,2.9988e+005,0.72,0.044444,0,0,1,4,3,10
0.712,0.523,30.238,-29.029,15.321,-33.363,15.534,0.06815,4,-2.8588,0,6.2997,28.233,-493.5,63.438,678.59,75.887,0.65726,0.056244,0.14846,0.23838,-0.99961,16.081,0.96598,30.749,0,0.79,0.044444,0,0,1,4,3,10
1.936,0.246,19.453,-30.037,4.4349,-39.007,17.493,0.68936,4,-2.6031,32.391,84.542,95.88,-433.54,-45.606,1791.8,90.7,1.4728,0.06911,0.845,1.293,-2.8388,18.138,0.96445,73.733,1879.9,0.92,0.044444,0,0,1,4,3,10
0.387,0.191,3.7294,-41.023,25.602,-34.774,22.747,0.96695,2,0.2783,2.9645,53.27,201.84,-6052.3,3505.1,7331,134.05,0.58149,-0.012461,0.02769,0.43612,0.24445,22.892,0.99367,119.86,4717.1,0.69,0.044444,0,0,1,4,3,10
2.48,0.132,13.708,-33.262,30.641,-29.23,17.407,0.98854,2,0.23374,31.724,188.4,247.04,-5917.9,-2620.2,77407,135.17,0.34552,-0.16809,0,0.17509,0.25678,17.474,0.99613,132.38,1869,0.72,0.044444,0,0,1,4,3,10
0.283,0.18,31.044,-28.827,15.421,-35.278,16.902,0.76994,4,-2.75,21.021,51.395,144.3,-1411,722.69,2528.4,130.26,1.121,-4.4409e-016,0.24493,0.58844,-2.8366,17.071,0.9901,94.841,819.57,0.68,0.044444,0,0,1,4,3,10
1.294,0.219,21.167,-30.54,4.0317,-41.023,20.087,0.45219,4,-2.5926,32.042,43.383,303.16,-16570,-326.2,18169,134.89,2.7008,0.070099,1.9007,2.4794,-2.8732,25.956,0.77388,118.52,-36.597,0.87,0.044444,0,0,1,4,3,10
0.346,0.149,6.2492,-37.495,27.718,-32.052,22.148,0.96856,2,0.24829,0,45.123,185.74,-13013,-374.71,6281.4,112.34,0.16788,-0.13555,0,0.078025,0.25738,22.21,0.99722,149.06,870.41,0.74,0.044444,0,0,1,4,3,10
0.79,0.136,14.514,-32.355,30.339,-29.331,16.111,0.98205,2,0.18881,29.997,146.02,179.28,-13320,-1278,43751,82.596,0.54483,-0.013873,0.012296,0.46191,0.20018,16.248,0.99158,119.47,1166.7,0.76,0.044444,0,0,1,4,3,10
0.485,0.256,30.843,-27.517,19.252,-30.339,11.93,0.86538,4,-2.9028,13.612,21.381,57.306,-735.88,295.12,774.34,119.4,0.45134,-0.052032,-0.0051095,0.1274,-2.9056,12.062,0.98908,47.116,29.147,0.78,0.044444,0,0,1,4,3,10
1.276,0.147,18.748,-27.517,5.9468,-35.681,15.183,0.62951,4,-2.5738,27.692,114.32,252.12,-24191,-359.81,74335,176.74,0.69523,-0.01365,8.8818e-016,0.5323,-2.4275,15.29,0.993,104.01,1395.2,0.87,0.044444,0,0,1,4,3,10
0.374,0.156,6.1484,-36.286,28.726,-30.742,23.248,0.99062,2,0.24077,17.061,56.391,129.44,-10834,81.831,6986.7,94.015,0.18004,-0.043655,0,0.11576,0.22985,23.274,0.9989,149.19,1798.3,0.69,0.044444,0,0,1,4,3,10
-558.43,0.133,15.321,-31.448,30.44,-29.23,15.281,0.99314,2,0.14563,0,59.327,212.71,-4800.5,-2741,2123.4,135.69,0.34439,-0.055847,4.4409e-016,0.31221,0.11721,15.32,0.99743,115.19,0,0.81,0.044444,0,0,1,4,3,10
1.79,1.078,27.416,-42.636,27.113,-6.7532,35.884,0.9195,3,1.5792,15.077,34.591,45.725,-502.8,-50.483,342.04,22.627,-2.2576,-2.1502,-1.7255,-1.3678,1.4563,37.131,0.96641,34.444,-166.28,0.63,0.044444,0,0,1,1,3,10
6.015,4.58,25.198,-41.426,31.448,-3.7294,38.211,0.84203,3,1.4065,4.5816,7.5023,14.465,-415.94,-0.0043012,312.26,15.782,-2.7194,-2.2343,-1.666,-1.0861,1.3032,41.184,0.92782,8.9922,251.98,0.67,0.044444,0,0,1,1,3,10
15.33,6.805,21.872,-34.673,25.702,-6.1484,28.781,0.69285,3,1.4373,0,0,9.1631,-599.61,0,592.61,1.9383,-2.0474,-1.5945,-1.5158,-1.3396,0.55855,33.922,0.84843,4.9849,1.2055,0.67,0.044444,0,0,1,1,3,10
6.318,4.423,19.655,-23.283,17.337,-9.6762,13.803,0.50631,3,1.7395,0,6.4792,11.199,-699.95,0,596.43,0,-4.2601,-4.0834,-2.9971,-1.511,1.0178,31.255,0.44163,7.0666,68.117,0.76,0.044444,0,0,1,1,3,10
8.549,5.235,18.244,-37.999,19.151,-16.127,21.891,0.65528,3,1.5293,0,5.3049,9.1631,-699.96,0,699.95,5.0397,-1.5589,-1.2865,-1.0203,-0.47847,0.77128,25.895,0.84537,4.9465,699.97,0.63,0.044444,0,0,1,1,3,10
12.39,6.22,20.461,-42.132,24.291,-12.398,29.98,0.70382,3,1.4427,0,5.5997,9.1631,-699.96,0,699.95,4.9197,-0.81974,-0.67195,-0.44392,-0.29052,0.87439,33.368,0.89846,5.3646,260.32,0.59,0.044444,0,0,1,1,3,10
10.779,5.104,22.074,-44.853,27.517,-16.732,28.643,0.71401,3,1.3796,0,5.0397,10.079,-699.96,0,699.29,22.908,-2.541,-2.2131,-2.0174,-1.2644,0.72566,32.08,0.89288,6.2852,1041.3,0.63,0.044444,0,0,1,1,3,10
25.901,4.621,20.965,-42.535,28.424,-14.716,28.802,0.73063,3,1.3088,0,7.5023,11.082,-539.01,0,578.89,14.892,-1.9351,-1.6302,-1.3094,-0.59189,0.92146,32.443,0.88775,7.0208,-0.013907,0.62,0.044444,0,0,1,1,3,10
1.376,1.114,14.212,-43.341,4.5357,-16.933,28.125,0.88751,3,1.922,11.684,24.935,37.881,-906.45,-5.862e-011,726.82,5.3644,1.5287,0.11248,0.80192,1.23,1.8257,29.174,0.96404,26.188,69.394,0.81,0.044444,0,0,1,1,3,10
14.104,0.752,5.4429,-20.965,6.0476,-29.835,8.8904,0.46691,1,-1.5027,0,11.868,24.875,-769.96,0,699.95,0,-0.66278,-0.58759,-0.49366,-0.36727,-0.88837,10.934,0.81308,14.54,99.675,0.88,0.044444,0,0,1,1,3,10
10.363,3.407,18.949,-42.031,31.347,-7.7611,36.443,0.89115,3,1.2237,5.5996,10.671,20.977,-514.51,0,470.01,21.422,-3.2482,-3.0298,-2.5257,-1.1656,1.1737,38.748,0.94053,11.373,0,0.66,0.044444,0,0,1,1,3,10
13.95,2.857,24.896,-34.774,27.718,-19.151,15.876,0.67656,3,1.3921,0,6.7878,10.079,-704.86,0,699.97,11.801,-2.0516,-1.8748,-1.1941,-0.98356,0.95793,19.375,0.81941,6.7815,91.645,0.63,0.044444,0,0,1,1,3,10
2.766,1.734,24.09,-39.108,29.432,-10.18,29.417,0.95132,3,1.3882,9.3908,15.654,23.135,-279.4,-6.4876e-012,250.83,35.507,-2.1253,-1.8196,-1.5804,-0.7813,1.3916,30.346,0.96939,17.5,-311.09,0.585,0.044444,0,0,1,1,3,10
3.668,3.051,23.888,-42.333,26.71,-16.026,26.458,0.73335,3,1.4639,0,8.3922,14.418,-699.95,0,699.95,0,-2.0635,-1.6461,-0.81557,-0.35787,1.004,28.548,0.92681,9.3568,-623.5,0.645,0.044444,0,0,1,1,3,10
7.815,3.822,21.671,-39.511,27.113,-16.933,23.225,0.71234,3,1.3342,0,5.5996,10.079,-563.45,0,436.84,17.999,-1.3867,-1.2791,-1.0849,-0.88555,0.79855,26.473,0.87728,6.9266,-82.908,0.61,0.044444,0,0,1,1,3,10
14.165,4.443,23.888,-44.551,27.416,-19.05,25.744,0.72813,3,1.4333,0,5.7644,10.079,-620.27,0,521.38,6.6312,-1.8753,-1.7514,-1.5087,-0.90174,1.0513,28.533,0.90224,6.422,168,0.58,0.044444,0,0,1,1,3,10
10.649,4.47,21.872,-38.906,28.928,-13.607,26.265,0.73885,3,1.2988,0,5.929,10.079,-628.96,0,585.01,4.5816,-1.553,-1.4472,-0.69896,-0.12223,0.73958,29.023,0.90496,6.4928,0,0.63,0.044444,0,0,1,1,3,10
10.282,3.51,19.252,-43.543,21.469,-25.198,18.478,0.68605,3,1.4505,0,2.9377,10.079,-549.24,0,596.41,0,-0.64548,-0.5133,-0.19463,-0.11546,0.63817,21.047,0.87793,5.9964,-149.09,0.59,0.044444,0,0,1,1,3,10
7.139,5.433,20.058,-42.938,28.121,-13.809,30.225,0.75124,3,1.3007,0,5.9291,10.079,-532.98,0,525.26,0,-1.7421,-1.5408,-1.1931,-0.36685,0.9357,33.765,0.89515,6.2148,345.05,0.67,0.044444,0,0,1,1,3,10
9.183,5.085,21.066,-43.24,29.029,-13.305,30.977,0.75793,3,1.3108,0,6.9784,10.195,-592.9,0,629.18,22.666,-1.5769,-1.3658,-0.95472,-0.57739,0.97359,34.281,0.9036,6.7417,-493.14,0.64,0.044444,0,0,1,1,3,10
