interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
6.998,0.121,13.191,-40.989,29.761,-41.425,16.576,0.98544,2,-0.02631,132.76,167.22,295.36,-22273,-376.94,1.5651e+005,159.93,-1.3306,-1.162,-0.48752,0,-0.012717,16.854,0.98349,139.29,35.958,0.44,0.15556,0,0,1,4,2,20
0.428,0.156,26.708,-41.316,0,-38.155,26.895,0.74675,4,3.0238,179.42,201.68,241.55,-14259,-879.9,78423,221.84,0.79889,0,0.11886,0.63014,3.0055,27.026,0.99513,173.24,1034.3,0.53,0.12222,0,0,1,4,2,20
0.866,0.087,21.258,-40.117,4.4695,-38.373,16.878,0.66399,4,3.0381,98.461,177.48,1203.3,-61887,-5115.7,3.347e+005,141.95,0.345,-0.015349,0,0.13335,3.0192,16.937,0.99651,194.68,-5115.7,0.5,0.13333,0,0,1,4,2,20
0.566,0.232,6.4318,-39.572,33.249,-43.714,27.135,0.97613,2,-0.15326,55.432,129.58,210.72,-7125,-372.82,9995.3,159.52,-0.99764,-0.89569,-0.86451,0,-0.087876,27.352,0.99209,117.9,12.732,0.44,0.12222,0,0,1,4,2,20
0.832,0.092,13.845,-39.027,30.96,-42.406,17.445,0.98524,2,-0.19494,94.48,236.2,1091.1,-58225,-1280.6,5.5497e+005,244.34,-1.3869,-0.99257,-0.33617,0,-0.16913,17.68,0.98675,192.17,-1280.6,0.51,0.15556,0,0,1,4,2,20
0.388,0.157,29.652,-42.406,0.65408,-39.245,29.169,0.66758,4,3.033,54.379,206.87,292.6,-7205.5,-2089.1,13535,206.87,0.91708,3.9968e-016,0.19515,0.62778,2.9341,29.234,0.99779,186.2,-2089.1,0.51,0.16667,0,0,1,4,2,20
0.787,0.101,23.002,-42.515,1.6352,-40.117,21.501,0.66667,4,3.0298,142.45,275.5,1501.2,-66320,-138.03,6.0079e+005,204.89,0.42228,3.9968e-016,0.22551,0.3397,3.0106,21.531,0.99861,213.17,-138.03,0.52,0.11111,0,0,1,4,2,20
1.205,0.901,6.5408,-43.823,31.614,-44.695,25.088,0.88071,2,-0.034769,0,5.7757,106.24,-297.99,0,561.45,197.71,-2.9226,-1.4134,-0.22547,0,0.088288,26.46,0.94817,29.367,0,0.42,0.11111,0,0,1,4,2,20
1.251,0.125,12.864,-40.117,34.448,-44.15,21.958,0.99383,2,-0.18474,155.07,237.01,646.21,-29106,512.88,1.3879e+005,203.54,-0.94873,-0.90224,-0.75281,0,-0.16093,22.094,0.99386,176.75,5763.9,0.5,0.13333,0,0,1,4,2,20
0.396,0.142,25.836,-44.259,0.10901,-42.079,25.819,0.66684,4,3.057,53.17,197.05,1421.3,-1.0813e+005,3419,9.9298e+005,188.22,0.48604,0,0.29273,0.41479,3.0254,25.842,0.9991,181.99,3419,0.46,0.15556,0,0,1,4,2,20
1.276,0.15,21.148,-44.259,1.5262,-39.354,20.226,0.77577,4,2.8966,114.29,139.6,364.19,-9310.5,-745.39,1.3468e+005,114.73,0.31727,4.4409e-016,0.079319,0.27761,2.8577,20.32,0.99538,135.47,-864.73,0.46,0.17778,0,0,1,4,2,20
0.356,0.126,8.394,-38.373,34.666,-42.842,26.65,0.98963,2,-0.16851,78.56,263.01,272.63,-9840.1,-199.88,706.91,263.01,-1.7828,-1.4892,0,0,-0.037629,26.961,0.98847,213.97,-199.88,0.51,0.13333,0,0,1,4,2,20
1.205,0.119,9.8112,-40.008,29.215,-42.406,19.552,0.98352,2,-0.12297,152.73,204.61,394.72,-13631,-3571.5,13378,167.85,-1.477,-1.2414,-0.47166,0,-0.082195,19.824,0.98627,166.59,-334.16,0.52,0.16667,0,0,1,4,2,20
0.462,0.186,34.339,-46.876,7.7399,-40.662,27.315,0.70899,4,2.9121,83.583,195.03,220.78,-3471.9,518.45,1420.1,207.57,0.91232,0,0.38177,0.87373,2.8555,27.512,0.99285,147.91,648.8,0.58,0.13333,0,0,1,4,2,20
1.557,0.112,29.324,-44.913,11.555,-40.771,18.246,0.6691,4,2.9126,8.9807,213.25,805.65,-51215,-5830.9,4.4223e+005,213.25,0.69496,0,0.056665,0.59883,2.7854,18.317,0.99612,163.54,-5830.9,0.52,0.16667,0,0,1,4,2,20
0.381,0.118,9.3751,-40.444,27.798,-42.951,18.593,0.97892,2,-0.13526,34.741,160.53,327.27,-6793,-1868,12930,241.08,-1.9072,-1.8634,-0.18152,4.4409e-016,-0.017067,19.105,0.97322,161.9,-1868,0.44,0.13333,0,0,1,4,2,20
0.979,0.132,11.337,-40.117,28.997,-42.297,17.794,0.98999,2,-0.12284,96.467,139.29,295.29,-13765,-2548.6,44236,122.85,-1.2876,-1.0213,-0.51224,0,-0.12553,18.002,0.98846,136.38,-1944.7,0.49,0.15556,0,0,1,4,2,20
0.42,0.141,28.343,-42.733,0.65408,-41.098,27.738,0.74864,4,3.0826,156.15,226.84,336.36,-19762,-676.29,1.0944e+005,242.74,0.5424,0,0.3676,0.49772,3.0702,27.788,0.99818,197.08,-676.29,0.5,0.12222,0,0,1,4,2,20
0.922,0.169,24.31,-41.534,2.0712,-38.045,22.511,0.78438,4,2.986,72.096,121.47,258.17,-6956.6,-1500.4,2403.4,72.096,1.1593,0,0.84679,1.0022,3.0252,22.774,0.98844,134.76,-1997,0.57,0.17778,0,0,1,4,2,20
0.422,0.157,5.0146,-40.771,26.49,-41.534,21.489,0.99203,2,-0.035518,36.288,168.69,505.97,-48250,-610.94,2.5114e+005,110.45,-1.3836,-1.2593,-0.55772,0,0.014049,21.727,0.98907,138.39,699.48,0.44,0.15556,0,0,1,4,2,20
0.903,0.123,11.119,-40.226,25.945,-40.88,14.84,0.97369,2,-0.044089,24.407,142.75,960.74,-52025,-1642.7,3.636e+005,132.22,-1.2252,-1.0838,-0.55735,0,0.0060976,15.123,0.98128,122.95,3566.5,0.46,0.13333,0,0,1,4,2,20
0.514,0.172,27.471,-41.752,5.8867,-38.7,21.799,0.59983,4,3.0011,4.2028,124.4,182.7,-4820.1,308.94,5663.9,130.14,0.5277,0,0.038705,0.49717,2.7992,21.863,0.99707,127.11,308.94,0.41,0.15556,0,0,1,4,2,20
1.076,0.096,20.712,-41.752,4.2515,-40.335,16.522,0.59936,4,3.0557,64.888,219.37,678.03,-26454,-6555.4,1.8879e+005,226.15,0.37906,0,0.048911,0.27735,3.0243,16.547,0.99845,172.37,-6555.4,0.51,0.13333,0,0,1,4,2,20
0.379,0.128,3.9245,-41.098,21.148,-41.425,17.227,0.99709,2,-0.018985,35.77,173.7,938.87,-80840,-1559.7,6.2512e+005,152.73,-0.66776,-0.61188,-0.38699,0,-0.0012662,17.301,0.99574,135.16,-1559.7,0.48,0.13333,0,0,1,4,2,20
1.19,0.064,12.1,-38.482,23.22,-40.662,11.331,0.99166,2,-0.19362,43.033,937.91,2860.7,-24336,7.9452e+005,1.5303e+006,937.91,-0.56005,-0.51076,0,0,-0.15631,11.399,0.99406,178.11,7.9452e+005,0.55,0.12222,0,0,1,4,2,20
0.367,0.126,22.566,-41.425,1.0901,-38.809,21.634,0.60067,4,3.0204,110.84,224.41,314.99,-4671.3,-1324,1073.7,223.04,0.61083,0,0.13568,0.38319,2.9729,21.67,0.99833,171.99,-1324,0.49,0.15556,0,0,1,4,2,20
1.962,0.077,19.404,-41.534,7.4129,-38.7,12.322,0.50835,4,2.9095,73.783,263.02,1012.3,-49256,-6472.2,4.7005e+005,263.02,0.21989,0,0,0.13117,2.8106,12.333,0.99909,160.17,-6472.2,0.58,0.15556,0,0,1,4,2,20
0.423,0.142,8.067,-40.989,26.054,-41.098,17.987,0.99064,2,-0.0060605,74.6,153.1,175.93,-5252.3,-257.1,3072.7,152.31,-1.0564,-0.78851,-0.34553,0,0.0046486,18.15,0.99105,127.82,-12.516,0.49,0.17778,0,0,1,4,2,20
2.391,0.107,7.0858,-41.97,22.457,-41.97,15.371,0.97973,2,0,62.146,176.83,1322.4,-91981,-3133.1,1.0608e+006,186.98,-1.6352,-1.0683,-0.38155,0,0.012755,15.729,0.97721,147,-1354.5,0.51,0.17778,0,0,1,4,2,20
0.387,0.127,24.964,-42.842,1.9622,-40.553,23.115,0.60067,4,3.0424,94.311,195.1,268.36,-8817.6,-1255.2,9413.8,193.55,0.34857,0,0.14883,0.34209,2.9845,23.139,0.999,182.19,-1255.2,0.52,0.13333,0,0,1,4,2,20
0.942,0.069,18.75,-41.643,5.5597,-40.444,13.245,0.50056,4,3.0509,73.128,274.76,1356,-83471,-7617.5,6.7433e+005,274.76,0.26648,0,0,0.26648,3.0136,13.26,0.99887,192.17,-7617.5,0.54,0.12222,0,0,1,4,2,20
0.421,0.111,4.5785,-44.913,21.912,-44.913,17.333,0.98781,2,0,119.38,207.76,223.93,-5414.7,-1279,1895.7,207.76,-1.3082,-1.21,-0.76309,0,0.006009,17.595,0.98511,158.51,-1279,0.46,0.17778,0,0,1,4,2,20
1.841,0.089,11.228,-43.169,28.343,-45.022,17.215,0.97305,2,-0.10786,99.495,197.52,1070.7,-56518,-5264.3,87493,169.14,-1.5801,-1.441,-1.2591,0,-0.11542,17.733,0.97079,199.25,-5264.3,0.5,0.14444,0,0,1,4,2,20
0.4,0.155,27.362,-43.714,0.54506,-41.098,26.944,0.59759,4,3.0443,7.6175,202.91,275.46,-8763.8,-1016.3,13321,234.08,1.1802,0,0.043664,0.9913,2.8194,27.092,0.99454,174.79,-1016.3,0.56,0.15556,0,0,1,4,2,20
1.64,0.088,22.348,-41.425,1.6352,-38.809,20.877,0.6596,4,3.0159,149.34,221.79,1459.1,-77817,-7808.5,1.844e+005,221.79,1.2136,0,0.87092,1.2105,3.0013,21.12,0.98848,240,-7808.5,0.64,0.16667,0,0,1,4,2,20
0.422,0.133,9.8112,-39.354,27.58,-42.406,18.029,0.99291,2,-0.17012,43.438,159.91,200.66,-7483.9,-2441.6,-568.1,159.91,-1.0151,-0.90104,-4.4409e-016,-2.2204e-016,-0.06794,18.174,0.99202,136.65,-2441.6,0.52,0.13333,0,0,1,4,2,20
0.776,0.089,13.082,-40.553,29.106,-43.06,16.22,0.99048,2,-0.1552,51.05,188.52,375.56,-11605,-7388.2,999.65,188.52,-0.9913,-0.85539,0,0,-0.15052,16.354,0.99182,183.75,-7388.2,0.5,0.14444,0,0,1,4,2,20
0.382,0.112,27.471,-42.951,3.9245,-39.463,23.804,0.60212,4,2.9945,105.76,275.58,371.98,-7594,-3871.7,8321.2,243.55,0.51921,0,0.24762,0.51362,2.9337,23.841,0.99845,212.86,-3871.7,0.56,0.2,0,0,1,4,2,20
27.848,0.116,21.258,-41.97,2.8343,-39.245,18.624,0.60058,4,2.9947,74.984,207.6,278.15,-6007.7,-4292.1,46.061,178.78,0.77274,0,0.21823,0.73969,2.9304,18.698,0.996,161.19,-4292.1,0.61,0.15556,0,0,1,4,2,20
0.401,0.127,17.006,-37.936,34.775,-41.643,18.152,0.9804,2,-0.20564,59.725,205.19,235.61,-4388.5,-2208.7,1032.4,162.32,-1.06,-0.86335,-0.34437,0,-0.17635,18.366,0.98833,144.61,-2208.7,0.57,0.17778,0,0,1,4,2,20
23.088,0.143,5.7777,-39.027,30.415,-41.098,24.724,0.97171,2,-0.083874,75.55,189.59,1295.8,-79048,110.52,6.9553e+005,201.86,-2.3437,-2.0767,-1.4355,0,-0.038722,25.359,0.97494,177.34,439.4,0.43,0.13333,0,0,1,4,2,20
1.607,0.04,16.788,-23.874,16.788,-23.874,0,1,2,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0.11,0.022222,0,0,1,4,2,20
0.464,0.232,21.258,-34.339,0.76309,-35.865,20.551,0.74974,4,-3.0673,23.662,74.137,125.77,-3650.8,-7.5334,659.44,41.603,0.46029,0,0.26658,0.4094,-2.969,20.669,0.99429,89.091,368.34,0.5,0.13333,0,0,1,4,2,20
-943.79,0.144,25.073,-36.083,0.98112,-39.136,24.284,0.79354,4,-3.0156,99.509,206.71,1050.8,-64876,-2804.1,3.3689e+005,186.14,0.75949,0,0.31417,0.59271,-3.0272,24.378,0.99617,169.29,-2804.1,0.43,0.088889,0,0,1,4,2,20
3.021,2.213,3.8155,-43.278,4.0335,-11.664,31.614,0.57145,3,1.5639,8.4987,27.253,62.689,-1885.6,-23.915,2673.9,3.0282,0.93674,-0.3047,0.27741,0.65692,1.5167,60.301,0.52428,27.248,-119.73,0.63,0.17778,0,0,1,1,2,20
3.683,2.281,2.2893,-50.909,0,-22.675,28.327,0.82135,3,1.6517,6.0562,12.825,25.332,-601.88,-20.976,677.41,0.72675,0.92505,-0.098672,0.083695,0.77322,1.56,29.475,0.96106,12.922,327.22,0.56,0.11111,0,0,1,1,2,20
3.59,0.48,3.7064,-9.0481,8.83,-54.288,45.53,0.95846,1,-1.458,33.296,110.34,162.46,-2780,-132.94,2282.5,38.259,-0.66036,-0.56601,-0.31348,-0.078695,-1.4198,45.688,0.99654,95.183,-40.777,0.55,0.16667,0,0,1,1,2,20
1.944,1.531,1.5262,-17.006,4.6876,-4.3605,13.035,0.12498,3,1.3258,3.6224,13.627,101.96,-1832.7,-47.763,3159.6,4.0937,6.134,0.79583,3.1331,5.6369,-0.4542,45.251,0.28805,29.557,-48.379,0.57,0.15556,0,0,1,1,2,20
13.816,0.66,2.3983,-47.748,4.3605,-22.13,25.693,0.81666,3,1.4943,6.4125,33.244,75.341,-1853.6,-251.49,1218.5,3.0281,2.2844,0.33691,0.80989,1.8528,1.5662,27.035,0.95037,40.962,385.6,0.66,0.16667,0,0,1,1,2,20
10.109,4.276,1.0901,-46.33,0.54506,-22.784,23.553,0.72727,3,1.5939,0,6.0562,11.337,-304.08,0,319.57,6.8401,0.60092,-0.32821,-0.076188,0.52802,1.204,24.73,0.95241,5.7834,705.75,0.43,0.11111,0,0,1,1,2,20
1.554,0.962,5.2326,-54.942,1.8532,-16.352,38.738,0.94767,3,1.6581,13.387,31.472,86.211,-1941.7,-0.022724,1152.6,58.625,2.4005,1.525,2.0127,2.2211,1.6781,39.992,0.96865,41.572,500.52,0.75,0.17778,0,0,1,1,2,20
16.518,1.307,3.4884,-49.819,2.3983,-31.614,18.238,0.81822,3,1.6306,6.0562,10.901,19.821,-332.67,-0.0022283,321.54,6.5733,0.60078,0.25608,0.48349,0.55256,1.5416,19.054,0.95719,14.578,1009.3,0.58,0.15556,0,0,1,1,2,20
19.494,1.212,1.1991,-43.714,0.54506,-3.4884,40.231,0.8876,3,1.5871,12.256,27.965,66.996,-1612.5,-244.16,1739.7,4.2824,2.0488,0.76077,0.9606,1.7411,1.5451,41.422,0.97126,34.176,593.27,0.66,0.13333,0,0,1,1,2,20
1.733,0.872,1.8532,-48.729,0,-5.8867,42.882,0.94066,3,1.614,26.203,45.015,71.589,-2118.6,-106.2,1877,16.768,2.0585,0.33491,1.0775,1.7475,1.5988,43.803,0.97898,50.233,1485.2,0.62,0.16667,0,0,1,1,2,20
1.563,1.026,0.10901,-45.785,0,-20.276,25.509,0.94494,3,1.5751,12.825,26.762,62.807,-1869.9,41.919,1908.7,51.411,0.78964,0.092474,0.27579,0.64452,1.5202,25.764,0.9901,25.111,-210.21,0.44,0.11111,0,0,1,1,2,20
21.7,1.422,1.5262,-43.932,1.5262,-20.821,23.111,0.87174,3,1.5708,6.4526,12.927,36.11,-822.24,0,748.93,3.4066,0.54506,0.21803,0.38155,0.51236,1.4718,23.547,0.98147,16.559,120.81,0.63,0.13333,0,0,1,1,2,20
2.285,1.71,1.6352,-40.989,0.54506,-3.0524,37.952,0.88352,3,1.5995,10.254,19.238,43.272,-675.56,0.0091875,1013,14.199,1.6746,0.039141,0.51541,0.99042,1.5381,39.412,0.96295,23.048,176.69,0.55,0.13333,0,0,1,1,2,20
22.135,1.447,0.54506,-38.264,0.32704,-20.058,18.206,0.86845,3,1.5828,6.0563,12.825,22.628,-451.55,-63.165,410.85,1.8795,0.93862,0.21932,0.51467,0.718,1.5042,18.714,0.97288,12.933,-608.31,0.46,0.13333,0,0,1,1,2,20
1.644,1.168,2.1803,-44.368,0,-5.7777,38.652,0.92652,3,1.6272,17.292,34.001,73.02,-1994.3,0,2202.3,0,1.7224,0.0086088,0.78155,1.1628,1.6163,39.54,0.97755,33.853,1480.1,0.59,0.12222,0,0,1,1,2,20
1.771,1.233,0.32704,-35.538,1.6352,-36.737,1.7746,0.63487,2,-0.74195,8.8573,14.535,47.406,-785.9,-23.574,886.85,112.93,-13.012,-12.095,-8.8127,-4.5858,1.5044,36.604,0.048482,29.687,-781.91,0.47,0.12222,0,0,1,1,2,20
1.596,0.605,0,-24.092,0,-20.712,3.3794,0.74537,3,1.5708,0,1.2246,10.187,-241.1,7.3617,586.23,5.4506,0.10901,0,0.10901,0.10901,0.96258,3.4073,0.99181,5.6319,7.3617,0.35,0.1,0,0,1,1,2,20
1.668,1.237,1.3082,-47.312,0,-4.7966,42.535,0.92402,3,1.6016,6.4125,17.691,83.138,-716.01,0,816.94,108.03,2.9772,0.6479,0.96556,1.761,1.5005,43.728,0.97273,35.35,545.07,0.55,0.13333,0,0,1,1,2,20
22.935,0.94,2.7253,-31.723,2.1803,-40.989,9.2821,0.68259,1,-1.6296,0,6.613,24.528,-495.04,0,406.47,0,-0.37128,-0.27398,-0.14083,-0.083859,-1.1423,9.9095,0.93669,10.542,0,0.53,0.13333,0,0,1,1,2,20
2.08,1.595,3.1614,-50.582,0,-5.6687,45.024,0.87508,3,1.6411,5.9675,28.906,70.239,-2229.5,-20.53,1592.6,2.1802,-0.82271,-0.62765,-0.23781,0.25761,1.5164,45.594,0.98752,28.585,824.72,0.55,0.13333,0,0,1,1,2,20
1.972,0.944,0.43605,-37.282,0,-11.664,25.622,0.9376,3,1.5878,12.152,27.253,38.898,-859.56,-57.241,846.36,2.3698,1.122,-0.014981,0.17486,0.79475,1.5864,25.885,0.98984,27.42,371.58,0.48,0.11111,0,0,1,1,2,20
