interStrokeTime,strokeDuration,startX,startY,stopX,stopY,distanceEndToEnd,meanResultantLength,UDLRflag,directionEndToEnd,20pcPairwiseVelocity,50pcPairwiseVelocity,80pcPairwiseVelocity,20pcPairwiseAccel,50pcPairwiseAccel,80pcPairwiseAccel,medianVelocityLast3Points,largestDeviationEndToEnd,20pcDeviationEndToEnd,50pcDeviationEndToEnd,80pcDeviationEndToEnd,averageDirection,trajectoryLength,distE2EandtrajLength,averageVelocity,medianAccellerationAtFirst5points,midStrokePressure,midStrokeAreaCovered,midStrokeFingerOrientation,changeFingerOrientation,phoneOrientation,docID,phoneID,userID
2.881,0.128,9.0714,-33.161,25.299,-33.463,16.231,0.99712,2,-0.018631,18.143,162.49,191.34,-5907.1,636.14,4412.3,173.33,-0.63157,-0.58638,-0.22377,-5.5511e-017,-0.018282,16.305,0.99546,127.38,1121.5,0.1098,0.13333,0,0,1,4,5,29
0.446,0.173,27.92,-33.564,7.6603,-29.936,20.582,0.71538,4,2.9644,16.447,167.51,246.95,-5443.1,1831.8,5884.2,188.39,0.39094,4.4409e-017,0.03702,0.32223,2.9366,20.611,0.99857,119.14,1924.2,0.066667,0.066667,0,0,1,4,5,29
2.803,0.098,22.376,-33.363,11.49,-30.54,11.246,0.60501,4,2.8879,12.223,161.29,232.99,-6792,-881.38,9693.6,189.65,-0.62877,-0.54277,-0.0018068,0,2.7941,11.327,0.99281,115.58,-881.38,0.078431,0.066667,0,0,1,4,5,29
0.56,0.121,10.886,-32.153,19.352,-33.06,8.5151,0.99758,2,-0.10674,3.5876,117.83,252.79,-6970.8,-2597,13988,117.83,-0.2255,-0.15033,0,1.1102e-016,-0.060235,8.5289,0.99838,70.487,-2597,0.10588,0.13333,0,0,1,4,5,29
1.26,0.08,13.506,-30.137,23.384,-32.96,10.273,0.99282,2,-0.2783,44.39,168.74,250.73,-6764,-6534.9,1683.3,168.74,0.096916,0,0,0.062303,-0.20607,10.275,0.9998,128.44,-6534.9,0.094118,0.066667,0,0,1,4,5,29
0.54,0.123,27.718,-30.641,18.244,-31.347,9.5008,0.62946,4,-3.0673,7.1272,87.697,157.66,-4889,-1613.1,6309.8,111.47,-0.63089,-0.57989,-0.18606,1.1102e-016,-2.8905,9.6642,0.9831,78.571,-1613.1,0.066667,0.066667,0,0,1,4,5,29
3.421,0.133,25.602,-29.029,14.212,-24.493,12.26,0.68155,4,2.7626,4.1518,165.03,189.12,-5053.7,136.35,6838.8,165.03,0.20137,0,0.01906,0.11336,2.6512,12.27,0.99913,92.257,136.35,0.066667,0.066667,0,0,1,4,5,29
0.456,0.184,10.18,-33.564,26.005,-35.076,15.897,0.99268,2,-0.095252,24.999,130.47,154.55,-4311.1,-827.31,1203.5,96.211,-0.98611,-0.90015,-0.224,1.1102e-016,-0.10117,16.055,0.99011,87.258,802.91,0.10588,0.066667,0,0,1,4,5,29
1.414,0.136,10.583,-31.448,25.198,-32.052,14.628,0.99784,2,-0.041356,27.912,168.08,177.05,-4281.8,-193.2,3869.5,170.73,-0.30698,-0.21121,-0.065633,-1.1102e-016,-0.037736,14.663,0.99761,107.81,96.543,0.10196,0.066667,0,0,1,4,5,29
0.526,0.215,28.625,-30.44,11.994,-29.331,16.668,0.79421,4,3.075,50.679,121.78,149.35,-3146.3,-120.78,4517.6,132.3,-0.75763,-0.60007,-0.2816,0,3.0519,16.764,0.99426,77.972,3073.1,0.086275,0.05,0,0,1,4,5,29
1.327,0.177,25.602,-29.734,11.39,-33.665,14.746,0.79492,4,-2.8717,41.441,91.866,100.84,-2382.6,-143.95,346.14,76.137,0.53327,-0.042579,0,0.44418,-2.8226,14.878,0.9911,84.056,77.92,0.10588,0.1,0,0,1,4,5,29
0.472,0.21,10.684,-31.448,28.424,-32.758,17.788,0.9919,2,-0.07373,56.586,117.78,136.11,-2603.1,375.83,1218.6,117.78,-0.73962,-0.68919,-0.4512,0,-0.068783,17.937,0.99167,85.416,1211.7,0.10196,0.1,0,0,1,4,5,29
5.024,0.214,7.8619,-33.967,26.106,-32.96,18.271,0.99141,2,0.055193,59.023,128.43,137.46,-3024.7,7.5783,775.27,136.43,-0.89742,-0.8312,-0.53045,0,0.072292,18.402,0.99292,85.99,-7.2309,0.11765,0.1,0,0,1,4,5,29
1.179,0.046,9.9786,-26.71,9.9786,-26.71,0,1,2,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,0,NaN,0.070588,0.033333,0,0,1,4,5,29
0.815,0.516,25.501,-32.96,13.607,-33.06,11.894,0.40586,4,-3.1331,0,6.7195,50.938,-390.29,0,422.4,94.714,0.39291,0.0046124,0.0093957,0.10327,-3.1212,12.11,0.98217,23.469,-0.0082972,0.094118,0.1,0,0,1,4,5,29
1.26,0.109,25.602,-33.967,12.297,-35.983,13.457,0.66065,4,-2.9912,23.362,161.8,227.21,-9518,507.62,12081,161.8,-0.65532,-0.31558,0,0.0045298,-2.9262,13.553,0.99288,124.34,507.62,0.090196,0.1,0,0,1,4,5,29
0.42,0.122,12.297,-33.463,28.222,-34.27,15.946,0.9928,2,-0.05059,48.281,175.06,262.6,-4865.8,-3686.1,6561.8,175.06,-0.81169,-0.75549,-0.40903,0,-0.041608,16.058,0.99304,131.62,-3686.1,0.11176,0.1,0,0,1,4,5,29
1.261,0.11,9.5754,-34.774,20.36,-34.169,10.802,0.99908,2,0.056016,11.759,188.63,213.35,-5281.5,-810.91,8082.5,195.11,-0.18058,-0.15029,-1.1102e-016,0.011851,0.034188,10.812,0.99904,98.293,-810.91,0.12157,0.1,0,0,1,4,5,29
0.472,0.153,28.222,-33.161,11.39,-31.347,16.93,0.71048,4,3.0342,34.56,170.21,222.83,-3811.2,-1857.3,3428.2,154.47,0.55267,0,0.33304,0.52393,3.0079,16.998,0.99598,111.1,-1747.6,0.10196,0.1,0,0,1,4,5,29
1.067,0.121,24.493,-34.572,10.583,-37.697,14.256,0.71726,4,-2.9206,28.771,140.86,591.23,-91037,-77.45,1.349e+006,139.64,-0.34848,-0.26645,-0.045252,0,-2.8887,14.275,0.99866,117.98,153,0.090196,0.066667,0,0,1,4,5,29
0.477,0.185,14.817,-34.673,29.432,-36.79,14.768,0.97483,2,-0.14383,21.964,117.69,156.72,-3730.7,-1097.1,1315.1,55.638,-1.2149,-0.98687,-0.33985,0,-0.15054,15.021,0.98312,81.196,-216.34,0.11373,0.1,0,0,1,4,5,29
1.189,0.116,11.188,-36.487,28.726,-34.975,17.603,0.97768,2,0.085994,11.932,196.63,427.74,-32313,-3416.8,2.4416e+005,251.1,-1.4042,-1.2786,-0.54279,0,0.13411,17.94,0.98121,154.66,-3016,0.11765,0.1,0,0,1,4,5,29
0.516,0.2,29.331,-33.564,13.91,-31.448,15.566,0.76855,4,3.0052,26.008,97.992,248.73,-10499,3295.2,25770,169.47,0.66963,0,0.32894,0.61285,2.9564,15.66,0.99397,78.302,7259.1,0.07451,0.1,0,0,1,4,5,29
1.086,0.092,23.888,-35.076,12.902,-35.883,11.016,0.59922,4,-3.0683,42.207,161.27,241.86,-8689.5,-2721.9,11371,171.14,0.2324,-0.016047,0,0.10845,-3.0351,11.036,0.99818,119.96,-2721.9,0.094118,0.066667,0,0,1,4,5,29
0.485,0.184,6.9548,-35.983,26.307,-36.689,19.365,0.97062,2,-0.036442,14.393,137.52,221.14,-5213.3,-2086.9,6385,158.81,-2.0229,-1.8755,-0.53196,0,-0.019369,19.956,0.9704,108.46,2998.5,0.12941,0.1,0,0,1,4,5,29
2.782,0.109,5.7452,-37.798,21.57,-35.782,15.952,0.98844,2,0.12671,74.92,193.04,281.33,-6495.1,-93.395,6268.1,226.27,-1.1572,-1.0225,-0.46108,0,0.10028,16.173,0.98636,148.38,-93.395,0.12941,0.13333,0,0,1,4,5,29
0.531,0.187,24.997,-32.556,6.9548,-28.726,18.444,0.71324,4,2.9324,8.6896,186.56,267.79,-5172.9,-3497.5,7973.8,165.73,0.50345,0,0.041311,0.4953,2.8947,18.527,0.99552,99.076,-2604.3,0.086275,0.066667,0,0,1,4,5,29
2.06,0.11,24.896,-35.177,7.9627,-34.774,16.938,0.70767,4,3.1178,15.119,161.83,546.3,-67688,-3662.2,4.5612e+005,126.94,0.43905,-0.008637,5.5511e-017,0.28214,3.1398,17.025,0.9949,154.77,-3642.6,0.094118,0.066667,0,0,1,4,5,29
0.426,0.17,7.4587,-34.875,27.113,-38.201,19.934,0.95481,2,-0.16764,36.494,163.79,237.05,-4333,-1761.1,2018.1,73.437,-2.3393,-2.1,-0.68343,0,-0.1823,20.716,0.96227,121.86,-315.2,0.10196,0.1,0,0,1,4,5,29
1.696,0.137,7.4587,-35.076,23.283,-36.084,15.857,0.97243,2,-0.063608,10.079,186.7,206.57,-5426.6,-1636.5,7336.6,161.2,-1.9016,-1.7383,-0.55933,0,-0.072108,16.447,0.96412,120.05,-561.16,0.10588,0.1,0,0,1,4,5,29
0.449,0.157,24.291,-36.387,10.079,-35.58,14.235,0.73231,4,3.0849,16.218,111.77,215.77,-6210.9,-1334.6,15335,83.118,1.0106,-0.01199,0,0.82882,3.0985,14.517,0.98059,92.462,387.67,0.078431,0.11667,0,0,1,4,5,29
1.123,0.192,24.997,-35.479,6.854,-38.806,18.445,0.76294,4,-2.9603,43.198,110.6,161.45,-1632.3,-880.39,124.79,43.198,0.73365,0,0.15863,0.61021,-2.823,18.707,0.98598,97.435,-408.5,0.10196,0.083333,0,0,1,4,5,29
0.505,0.169,10.079,-37.596,31.75,-37.294,21.673,0.95667,2,0.013953,11.002,211.33,310.12,-5089.7,-1586.9,7517,211.33,-3.2691,-2.7501,-0.68299,0,-0.0010355,22.855,0.94829,135.23,-1586.9,0.10588,0.083333,0,0,1,4,5,29
1.222,0.103,9.6762,-37.999,22.88,-37.596,13.21,0.9762,2,0.030525,11.743,170.33,619.56,-26040,-785.86,3.2519e+005,170.33,-1.3812,-1.1867,-0.091518,0,0.045558,13.561,0.97411,131.66,-785.86,0.10588,0.083333,0,0,1,4,5,29
0.462,0.124,24.694,-39.209,12.902,-37.294,11.947,0.64814,4,2.9806,50.469,92.04,177.23,-5135,-2902.9,6862.6,92.04,1.0281,1.9984e-016,0.40561,0.97526,2.9765,12.213,0.97826,98.491,-2902.9,0.082353,0.066667,0,0,1,4,5,29
2.255,0.148,25.501,-39.41,9.0714,-40.62,16.474,0.70128,4,-3.0681,75.08,133.63,172.7,-2684.4,-1319.8,927.78,108.53,0.7388,0,0.080171,0.64815,-3.0298,16.672,0.9881,112.65,-1140.6,0.090196,0.066667,0,0,1,4,5,29
0.455,0.155,6.5516,-37.798,24.493,-37.898,17.942,0.96082,2,-0.0056179,4.5076,200.63,252.57,-4844.9,-1836.9,8362.8,193.94,-2.1574,-2.0343,-0.59626,-1.3878e-017,0.051659,18.626,0.96328,120.16,-1095.7,0.10196,0.1,0,0,1,4,5,29
1.291,0.108,7.3579,-38.705,23.485,-39.511,16.147,0.96104,2,-0.049958,13.945,216.8,250.02,-6607.7,-1259.4,7735,216.8,-2.2449,-1.7919,-0.11577,0,0.0071066,16.89,0.95601,156.39,-1259.4,0.1098,0.066667,0,0,1,4,5,29
0.476,0.106,22.477,-37.294,11.39,-36.387,11.124,0.58854,4,3.06,35.318,109.91,599.05,-30766,-1966.4,3.3462e+005,90.272,0.84385,0,0.28311,0.84065,3.1079,11.3,0.98449,106.6,-1966.4,0.090196,0.1,0,0,1,4,5,29
0.812,0.086,26.307,-36.689,14.817,-36.79,11.491,0.49741,4,-3.1328,60.686,215.43,231.09,-6306.3,257.78,1602.6,215.43,0.4456,-1.3878e-017,0,0.41023,-3.1062,11.534,0.99628,134.11,257.78,0.07451,0.066667,0,0,1,4,5,29
0.455,0.2,9.4746,-39.511,31.75,-37.394,22.376,0.92636,2,0.094738,30.833,151.6,237.14,-5532.3,-1595.3,3166.5,58.355,-2.1526,-1.8373,-0.50829,-2.2204e-016,0.13993,23.061,0.97028,115.31,1674,0.07451,0.033333,0,0,1,4,5,29
1.194,0.09,11.39,-35.782,24.09,-36.286,12.71,0.97375,2,-0.039662,8.8539,201.9,258.19,-9179.3,-3095.1,11154,205.38,-1.3357,-1.1516,-0.056352,0,0.01067,13.039,0.97476,144.88,-3095.1,0.10196,0.066667,0,0,1,4,5,29
0.471,0.153,25.602,-36.185,9.4746,-33.665,16.323,0.6783,4,2.9866,38.35,133.18,209.03,-5358.7,-3325.7,7735.8,128.49,1.833,0,0.88538,1.7704,2.9692,16.932,0.96401,110.67,-2045.4,0.086275,0.066667,0,0,1,4,5,29
0.973,0.122,24.594,-35.58,9.6762,-35.58,14.917,0.68873,4,3.1416,14.221,124.51,223.81,-7114.2,-2389.3,6588.4,116.35,0.70556,0,0.25198,0.3931,3.0675,15.046,0.99148,123.33,-1246.4,0.082353,0.13333,0,0,1,4,5,29
0.401,0.202,10.281,-37.495,28.021,-37.193,17.742,0.97407,2,0.017044,13.258,82.136,172.97,-2786.7,-982.88,1933.1,13.258,-1.861,-1.4965,-0.5331,0,-0.065884,18.232,0.97312,90.259,-982.88,0.098039,0.066667,0,0,1,4,5,29
0.951,0.099,9.8778,-38.302,28.424,-39.31,18.573,0.94969,2,-0.054294,121.09,231.38,737.52,-50515,-5596.5,3.6585e+005,201.65,-2.8914,-2.5596,-1.3839,0,-0.10277,19.725,0.94162,199.24,-5596.5,0.096078,0.083333,0,0,1,4,5,29
0.472,0.147,23.989,-37.898,9.0714,-36.991,14.945,0.65568,4,3.0809,49.623,124.55,228.77,-6015.3,-2060.7,8956.2,124.55,1.123,0,0.28007,1.011,3.0898,15.144,0.98683,103.02,-2060.7,0.10588,0.066667,0,0,1,4,5,29
0.816,0.075,20.159,-37.294,9.4746,-38.201,10.723,0.59976,4,-3.0569,8.7647,149.2,1473.9,-1.4835e+005,-5571.3,9.4749e+005,184.12,0.1137,0,0.017055,0.099106,-3.0462,10.727,0.99956,143.03,-5571.3,0.094118,0.066667,0,0,1,4,5,29
0.402,0.154,5.1405,-40.418,23.586,-40.317,18.446,0.93251,2,0.0054644,23.725,177.66,229.05,-3957.5,-2145.7,3282,145.93,-2.8668,-2.5428,-1.3219,0,0.039591,19.639,0.93922,127.53,663.24,0.1098,0.1,0,0,1,4,5,29
1.958,0.115,8.9706,-36.084,22.981,-38.503,14.218,0.94302,2,-0.17098,29.852,174.46,219.28,-5305.7,-2088.1,6591.1,174.46,-2.0058,-1.9588,-0.41802,0,-0.10823,14.957,0.95058,130.06,-2088.1,0.11765,0.066667,0,0,1,4,5,29
0.409,0.103,15.421,-34.371,6.4508,-32.052,9.2653,0.60306,4,2.8887,42.545,86.694,138.57,-3292.1,-1849.4,-375.82,85.892,0.29386,0,0.044956,0.23169,2.8363,9.296,0.9967,90.253,-1849.4,0.10196,0.066667,0,0,1,4,5,29
1.16,0.087,21.066,-34.27,8.0635,-31.649,13.264,0.49672,4,2.9427,58.357,199.44,238.37,-6576.3,-3238.6,-956.73,199.44,0.7399,-4.4409e-016,0,0.6882,2.9288,13.377,0.99153,153.76,-3238.6,0.086275,0.13333,0,0,1,4,5,29
0.351,0.136,8.3659,-36.387,22.175,-37.798,13.881,0.94372,2,-0.10184,12.114,155.18,182.79,-5112.3,-1839,6025.5,138.61,-1.8056,-1.7156,-0.33448,0,-0.061877,14.477,0.95883,106.45,-506.99,0.1098,0.13333,0,0,1,4,5,29
1.376,0.146,6.2492,-38.402,20.864,-36.89,14.693,0.9662,2,0.10308,41.939,155.84,171.22,-2557.3,-737.52,3006.7,155.23,-1.5903,-1.5461,-0.8038,0,0.10164,15.209,0.96605,104.17,-617.07,0.11765,0.13333,0,0,1,4,5,29
0.424,0.106,23.687,-35.883,13.002,-33.967,10.854,0.59257,4,2.9642,33.563,110.81,211.15,-7163.1,-64.999,8542.5,149.28,0.78996,0,0.18719,0.69954,2.9073,11,0.98674,103.78,-64.999,0.078431,0.066667,0,0,1,4,5,29
0.943,0.126,22.981,-35.681,7.3579,-35.479,15.624,0.70725,4,3.1287,27.209,118.62,178.04,-6806.9,-1206.4,6843.6,140.23,0.79913,2.7756e-017,0.26302,0.72656,3.1277,15.73,0.9933,124.84,-138.68,0.078431,0.066667,0,0,1,4,5,29
0.396,0.169,9.1722,-36.084,25.904,-34.673,16.791,0.98906,2,0.084138,51.817,124.39,155.11,-2465.7,-1792.1,3640.8,84.606,-1.1823,-1.0518,-0.51308,0,0.028468,17.032,0.98585,100.78,-1221.2,0.090196,0.083333,0,0,1,4,5,29
1.018,0.166,8.5675,-36.991,22.88,-35.177,14.427,0.97052,2,0.12609,43.835,114.09,148.72,-2360.9,-1368.4,2792.8,73.988,-1.3055,-1.138,-0.4204,0,0.11083,14.773,0.97657,88.996,-753.67,0.090196,0.13333,0,0,1,4,5,29
0.508,0.143,28.222,-39.007,16.429,-35.278,12.368,0.66855,4,2.8353,4.8921,183.6,266.43,-11425,-188.17,27891,183.6,0.66615,3.9968e-016,0.10103,0.64693,2.7085,12.473,0.99158,87.227,-188.17,0.062745,0.066667,0,0,1,4,5,29
1.252,0.092,22.477,-36.991,9.6762,-37.294,12.804,0.33215,4,-3.118,10.618,106.18,253.39,-6058,-4925.1,-3792.1,106.18,0.43718,0,0,0.30603,-2.9848,12.847,0.99664,139.65,-4925.1,0.078431,0.033333,0,0,1,4,5,29
0.429,0.152,9.777,-36.487,26.206,-37.394,16.454,0.96356,2,-0.055159,32.76,152.94,191.27,-5148.6,-1751.4,2593.3,90.141,-1.8591,-1.6157,-0.36366,0,-0.084655,16.967,0.96979,111.62,-765.94,0.098039,0.083333,0,0,1,4,5,29
2.477,0.133,8.769,-38.604,23.485,-39.511,14.744,0.96743,2,-0.061566,26.435,127.47,210.55,-10691,-2557.9,66482,105.06,-1.3568,-1.3081,-0.718,7.7716e-017,-0.054026,15.147,0.97339,113.89,-2557.9,0.090196,0.083333,0,0,1,4,5,29
0.561,0.153,27.617,-39.914,8.1643,-37.798,19.568,0.68177,4,3.0332,26.304,200.16,243.28,-3613.5,-2959.7,4006.3,174.62,2.5435,0,0.64067,2.2765,2.9266,20.477,0.95563,133.83,74.375,0.098039,0.066667,0,0,1,4,5,29
1.403,0.069,20.461,-34.068,12.7,-34.371,7.767,0.33333,4,-3.1027,1.1199,11.199,2180.1,-1.1529e+005,3.4401e+005,8.033e+005,11.199,0.01962,0,0,0.013734,-3.1,7.7674,0.99995,112.57,3.4401e+005,0.094118,0.066667,0,0,1,4,5,29
0.414,0.105,8.8698,-38.906,25.501,-39.41,16.639,0.97363,2,-0.030294,37.583,198.95,327.36,-11371,-810.14,14400,243.99,-1.9478,-1.6208,-0.33277,0,-0.00083466,17.156,0.96983,163.39,-810.14,0.10196,0.066667,0,0,1,4,5,29
1.159,0.1,8.6683,-37.898,27.416,-39.813,18.845,0.96286,2,-0.1018,86.478,243.84,295.15,-8802.1,-2640,4107.9,211.13,-2.606,-2.2139,-0.98762,0,-0.068865,19.759,0.95373,197.6,-2640,0.11373,0.066667,0,0,1,4,5,29
0.54,0.214,29.633,-43.341,14.615,-39.914,15.404,0.42739,4,2.9172,0,182.8,212.16,-6235.9,-736.15,7345,182.96,1.232,0,0.37427,1.1805,2.7931,15.673,0.98284,73.239,-20.335,0.07451,0.066667,0,0,1,4,5,29
1.799,0.114,26.307,-40.015,14.514,-38.604,11.877,0.58263,4,3.0225,5.1917,189.41,271.9,-7259.7,-3823.8,12508,203.24,0.61844,0,0.082117,0.57713,2.8679,11.987,0.99078,105.15,-3823.8,0.070588,0.066667,0,0,1,4,5,29
2.403,2.101,6.6524,-41.426,25.198,-40.62,18.564,0.83047,2,0.043451,0,0.83154,93.47,-174.32,0,25.317,136.19,-1.8695,0,0.31523,0.52101,-0.24079,19.71,0.94186,9.381,11.379,0.13333,0.1,0,0,1,4,5,29
1.146,0.138,7.3579,-40.015,25.602,-36.991,18.493,0.98763,2,0.16425,69.808,190.53,233.62,-4996.9,-1325.1,4833.4,190.53,-1.2333,-1.1172,-0.66035,4.4409e-016,0.12203,18.732,0.98719,135.74,-1325.1,0.088235,0.066667,0,0,1,4,5,29
0.588,0.154,29.23,-37.294,12.7,-34.471,16.769,0.6492,4,2.9725,21.824,210.89,261.87,-6064.1,-2120,9648.7,210.89,1.5315,-4.4409e-016,0.59129,1.2349,2.9071,17.106,0.98034,111.08,-2120,0.078431,0.066667,0,0,1,4,5,29
3.954,0.068,26.005,-36.991,13.406,-36.185,12.625,0.49085,4,3.0777,11.953,195.45,2634.9,-2.2709e+005,-12105,1.6072e+006,195.45,0.79263,-1.1102e-016,0,0.51823,2.9648,12.747,0.99044,187.45,-12105,0.082353,0.066667,0,0,1,4,5,29
0.472,0.11,10.785,-38.201,21.973,-37.898,11.192,0.99151,2,0.02702,13.853,118.27,278,-9608.2,-3577.8,17410,153.45,-0.65628,-0.46185,-0.089864,5.5511e-017,0.038615,11.275,0.99268,102.5,-3577.8,0.094118,0.066667,0,0,1,4,5,29
1.742,0.075,11.591,-38.906,24.997,-40.721,13.528,0.96628,2,-0.13452,13.853,211.88,1661.8,-1.2174e+005,-4320.5,1.0758e+006,217.33,-1.7776,-1.3302,-0.076978,0,-0.074799,14.006,0.96586,186.75,-4320.5,0.10196,0.1,0,0,1,4,5,29
0.47,0.138,28.827,-44.047,13.91,-45.055,14.951,0.66248,4,-3.0741,13.544,194.03,223.56,-5387.4,-423.53,7009.2,194.03,0.40362,0,0.15492,0.39995,-3.088,14.996,0.99701,108.67,-423.53,0.076471,0.066667,0,0,1,4,5,29
